Date,Hour,TSO,TS1,TS2,TS3
2016-03-05,8H 0M 0S,16.799433775503232,17.14102836199283,19.38134677662224,18.830987908978486
2016-03-05,10H 0M 0S,18.459433775503232,18.452428361992833,20.111746776622237,19.34060790897848
2016-03-05,12H 0M 0S,20.119433775503232,19.747323303264626,20.798133286680358,19.795761215175403
2016-03-05,14H 0M 0S,19.329433775503233,19.139728361992834,20.494546776622244,19.607697908978484
2016-03-05,16H 0M 0S,17.669433775503233,17.828328361992835,19.76414677662224,19.098077908978482
2016-03-05,20H 0M 0S,14.349433775503234,15.205528361992835,18.30334677662224,18.078837908978482
2016-03-06,0S,8.459433775503234,10.552428361992835,15.711746776622242,16.270607908978487
2016-03-06,4H 0M 0S,11.347833775503235,12.834264361992833,16.98264277662224,17.157346708978483
2016-03-06,8H 0M 0S,14.236233775503234,15.116100361992835,18.253538776622243,18.044085508978483
2016-03-06,10H 0M 0S,15.680433775503234,16.257018361992834,18.888986776622243,18.487454908978485
2016-03-06,12H 0M 0S,17.12463377550323,17.39793636199283,19.52443477662224,18.930824308978483
2016-03-06,14H 0M 0S,16.437333775503234,16.854969361992833,19.22202277662224,18.719823208978482
2016-03-06,16H 0M 0S,14.993133775503233,15.714051361992835,18.586574776622243,18.276453808978484
2016-03-06,20H 0M 0S,12.104733775503233,13.432215361992833,17.315678776622242,17.389715008978484
2016-03-07,0S,8.459433775503234,10.552428361992835,15.711746776622242,16.270607908978487
2016-03-07,4H 0M 0S,9.621433775503235,11.470408361992835,16.22302677662224,16.627341908978483
2016-03-07,8H 0M 0S,10.783433775503234,12.388388361992835,16.73430677662224,16.984075908978483
2016-03-07,10H 0M 0S,11.364433775503235,12.847378361992835,16.98994677662224,17.16244290897848
2016-03-07,12H 0M 0S,11.945433775503234,13.306368361992835,17.245586776622243,17.340809908978486
2016-03-07,14H 0M 0S,11.668933775503234,13.087933361992835,17.12392677662224,17.255924408978483
2016-03-07,16H 0M 0S,11.087933775503233,12.628943361992832,16.868286776622238,17.077557408978482
2016-03-07,20H 0M 0S,9.925933775503234,11.710963361992835,16.357006776622242,16.720823408978486
2016-03-08,0S,6.159433775503234,8.735428361992835,14.699746776622241,15.564507908978483
2016-03-08,4H 0M 0S,9.778233775503235,11.594280361992837,16.292018776622243,16.675479508978487
2016-03-08,8H 0M 0S,13.397033775503235,14.453132361992836,17.88429077662224,17.786451108978483
2016-03-08,10H 0M 0S,15.206433775503235,15.882558361992835,18.68042677662224,18.341936908978482
2016-03-08,12H 0M 0S,17.015833775503232,17.311984361992835,19.476562776622238,18.897422708978482
2016-03-08,14H 0M 0S,16.154733775503235,16.631715361992836,19.097678776622242,18.633065008978484
2016-03-08,16H 0M 0S,14.345333775503235,15.202289361992836,18.30154277662224,18.077579208978484
2016-03-08,20H 0M 0S,10.726533775503233,12.343437361992834,16.70927077662224,16.96660760897848
2016-03-09,0S,7.459433775503234,9.762428361992836,15.271746776622242,15.963607908978483
2016-03-09,4H 0M 0S,10.945433775503234,12.516368361992836,16.805586776622242,17.033809908978487
2016-03-09,8H 0M 0S,14.431433775503235,15.270308361992836,18.339426776622243,18.104011908978485
2016-03-09,10H 0M 0S,16.174433775503232,16.647278361992832,19.106346776622242,18.639112908978486
2016-03-09,12H 0M 0S,17.917433775503234,18.024248361992836,19.87326677662224,19.174213908978487
2016-03-09,14H 0M 0S,17.087933775503235,17.368943361992834,19.508286776622242,18.919557408978484
2016-03-09,16H 0M 0S,15.344933775503234,15.991973361992834,18.74136677662224,18.384456408978483
2016-03-09,20H 0M 0S,11.858933775503234,13.238033361992834,17.207526776622238,17.314254408978485
2016-03-10,0S,9.259433775503235,11.184428361992834,16.063746776622242,16.516207908978483
2016-03-10,4H 0M 0S,11.649833775503234,13.072844361992836,17.115522776622242,17.250060708978488
2016-03-10,8H 0M 0S,14.040233775503234,14.961260361992835,18.16729877662224,17.983913508978482
2016-03-10,10H 0M 0S,15.235433775503234,15.905468361992835,18.69318677662224,18.350839908978482
2016-03-10,12H 0M 0S,16.43063377550323,16.849676361992834,19.219074776622243,18.717766308978486
2016-03-10,14H 0M 0S,15.861833775503234,16.400324361992837,18.96880277662224,18.543144708978485
2016-03-10,16H 0M 0S,14.666633775503234,15.456116361992834,18.442914776622242,18.176218308978488
2016-03-10,20H 0M 0S,12.276233775503234,13.567700361992834,17.391138776622242,17.442365508978483
2016-03-11,0S,7.359433775503233,9.683428361992835,15.22774677662224,15.932907908978484
2016-03-11,4H 0M 0S,11.044633775503234,12.594736361992835,16.849234776622243,17.064264308978487
2016-03-11,8H 0M 0S,14.729833775503234,15.506044361992835,18.470722776622242,18.195620708978485
2016-03-11,10H 0M 0S,16.572433775503235,16.961698361992834,19.28146677662224,18.761298908978482
2016-03-11,12H 0M 0S,18.415033775503233,18.417352361992833,20.09221077662224,19.326977108978486
2016-03-11,14H 0M 0S,17.538133775503233,17.724601361992832,19.70637477662224,19.057768808978484
2016-03-11,16H 0M 0S,15.695533775503234,16.268947361992836,18.89563077662224,18.492090608978486
2016-03-11,20H 0M 0S,12.010333775503232,13.357639361992835,17.27414277662224,17.36073420897848
2016-03-12,0S,7.359433775503233,9.683428361992835,15.22774677662224,15.932907908978484
2016-03-12,4H 0M 0S,10.413833775503235,12.096404361992835,16.571682776622243,16.870608708978487
2016-03-12,8H 0M 0S,13.468233775503235,14.509380361992836,17.915618776622242,17.808309508978486
2016-03-12,10H 0M 0S,14.995433775503235,15.715868361992836,18.587586776622242,18.277159908978483
2016-03-12,12H 0M 0S,16.522633775503234,16.922356361992836,19.25955477662224,18.746010308978484
2016-03-12,14H 0M 0S,15.795833775503235,16.348184361992836,18.93976277662224,18.522882708978482
2016-03-12,16H 0M 0S,14.268633775503234,15.141696361992835,18.26779477662224,18.05403230897848
2016-03-12,20H 0M 0S,11.214233775503233,12.728720361992835,16.92385877662224,17.116331508978483
2016-03-13,0S,6.659433775503234,9.130428361992834,14.919746776622244,15.718007908978484
2016-03-13,4H 0M 0S,9.680633775503235,11.517176361992835,16.249074776622244,16.645516308978486
2016-03-13,8H 0M 0S,12.701833775503234,13.903924361992834,17.57840277662224,17.573024708978487
2016-03-13,10H 0M 0S,14.212433775503234,15.097298361992834,18.243066776622243,18.036778908978484
2016-03-13,12H 0M 0S,15.723033775503234,16.290672361992833,18.90773077662224,18.500533108978484
2016-03-13,14H 0M 0S,15.004133775503234,15.722741361992835,18.591414776622244,18.279830808978485
2016-03-13,16H 0M 0S,13.493533775503234,14.529367361992835,17.926750776622242,17.816076608978484
2016-03-13,20H 0M 0S,10.472333775503234,12.142619361992836,16.59742277662224,16.888568208978484
2016-03-14,0S,10.659433775503235,12.290428361992836,16.679746776622242,16.946007908978483
2016-03-14,4H 0M 0S,12.319433775503235,13.601828361992835,17.41014677662224,17.45562790897848
2016-03-14,8H 0M 0S,13.979433775503235,14.913228361992836,18.14054677662224,17.965247908978483
2016-03-14,10H 0M 0S,14.809433775503235,15.568928361992835,18.505746776622242,18.220057908978482
2016-03-14,12H 0M 0S,15.639433775503235,16.224628361992835,18.870946776622244,18.474867908978485
2016-03-14,14H 0M 0S,15.244433775503234,15.912578361992836,18.69714677662224,18.353602908978484
2016-03-14,16H 0M 0S,14.414433775503236,15.256878361992834,18.33194677662224,18.09879290897848
2016-03-14,20H 0M 0S,12.754433775503236,13.945478361992837,17.601546776622243,17.589172908978483
2016-03-15,0S,10.359433775503234,12.053428361992836,16.547746776622244,16.853907908978485
2016-03-15,4H 0M 0S,12.318233775503234,13.600880361992836,17.40961877662224,17.455259508978482
2016-03-15,8H 0M 0S,14.277033775503234,15.148332361992836,18.27149077662224,18.056611108978483
2016-03-15,10H 0M 0S,15.256433775503234,15.922058361992836,18.70242677662224,18.357286908978484
2016-03-15,12H 0M 0S,16.235833775503234,16.695784361992835,19.133362776622242,18.65796270897848
2016-03-15,14H 0M 0S,15.769733775503235,16.327565361992836,18.92827877662224,18.514870008978484
2016-03-15,16H 0M 0S,14.790333775503234,15.553839361992832,18.49734277662224,18.214194208978483
2016-03-15,20H 0M 0S,12.831533775503233,14.006387361992832,17.63547077662224,17.612842608978482
2016-03-16,0S,8.359433775503234,10.473428361992834,15.667746776622241,16.239907908978484
2016-03-16,4H 0M 0S,12.708633775503234,13.909296361992833,17.58139477662224,17.575112308978483
2016-03-16,8H 0M 0S,17.057833775503234,17.345164361992836,19.49504277662224,18.910316708978485
2016-03-16,10H 0M 0S,19.23243377550323,19.063098361992832,20.45186677662224,19.577918908978482
2016-03-16,12H 0M 0S,21.40703377550323,20.841783303264624,21.570693286680356,20.445999215175405
2016-03-16,14H 0M 0S,20.372133775503233,19.962118303264628,20.94975328668036,19.923374715175402
2016-03-16,16H 0M 0S,18.19753377550323,18.24552736199283,19.996510776622237,19.260204608978484
2016-03-16,20H 0M 0S,13.848333775503233,14.809659361992834,18.082862776622243,17.925000208978485
2016-03-17,0S,10.759433775503235,12.369428361992835,16.72374677662224,16.976707908978483
2016-03-17,4H 0M 0S,12.220233775503235,13.523460361992836,17.36649877662224,17.42517350897848
2016-03-17,8H 0M 0S,13.681033775503234,14.677492361992837,18.009250776622242,17.873639108978484
2016-03-17,10H 0M 0S,14.411433775503236,15.254508361992837,18.33062677662224,18.097871908978483
2016-03-17,12H 0M 0S,15.141833775503235,15.831524361992836,18.652002776622243,18.322104708978486
2016-03-17,14H 0M 0S,14.794233775503235,15.556920361992836,18.499058776622242,18.215391508978485
2016-03-17,16H 0M 0S,14.063833775503236,14.979904361992837,18.17768277662224,17.991158708978485
2016-03-17,20H 0M 0S,12.603033775503235,13.825872361992836,17.53493077662224,17.542693108978487
2016-03-18,0S,11.759433775503235,13.159428361992836,17.16374677662224,17.28370790897848
2016-03-18,4H 0M 0S,13.452633775503235,14.497056361992836,17.908754776622242,17.803520308978484
2016-03-18,8H 0M 0S,15.145833775503236,15.834684361992837,18.653762776622244,18.323332708978484
2016-03-18,10H 0M 0S,15.992433775503235,16.503498361992833,19.02626677662224,18.583238908978487
2016-03-18,12H 0M 0S,16.839033775503232,17.172312361992834,19.39877077662224,18.843145108978483
2016-03-18,14H 0M 0S,16.436133775503233,16.854021361992835,19.22149477662224,18.719454808978483
2016-03-18,16H 0M 0S,15.589533775503236,16.185207361992838,18.84899077662224,18.459548608978483
2016-03-18,20H 0M 0S,13.896333775503235,14.847579361992835,18.103982776622242,17.93973620897848
2016-03-19,0S,12.759433775503235,13.949428361992835,17.60374677662224,17.590707908978484
2016-03-19,4H 0M 0S,13.722233775503234,14.710040361992835,18.027378776622243,17.886287508978484
2016-03-19,8H 0M 0S,14.685033775503236,15.470652361992837,18.451010776622244,18.181867108978484
2016-03-19,10H 0M 0S,15.166433775503235,15.850958361992834,18.66282677662224,18.329656908978485
2016-03-19,12H 0M 0S,15.647833775503235,16.231264361992835,18.874642776622245,18.477446708978487
2016-03-19,14H 0M 0S,15.418733775503235,16.050275361992835,18.77383877662224,18.407113008978484
2016-03-19,16H 0M 0S,14.937333775503236,15.669969361992834,18.56202277662224,18.259323208978483
2016-03-19,20H 0M 0S,13.974533775503234,14.909357361992834,18.13839077662224,17.963743608978483
2016-03-20,0S,9.159433775503235,11.105428361992836,16.01974677662224,16.48550790897848
2016-03-20,4H 0M 0S,12.280233775503236,13.570860361992835,17.39289877662224,17.443593508978484
2016-03-20,8H 0M 0S,15.401033775503235,16.036292361992835,18.76605077662224,18.401679108978485
2016-03-20,10H 0M 0S,16.961433775503235,17.269008361992835,19.452626776622242,18.880721908978487
2016-03-20,12H 0M 0S,18.521833775503232,18.501724361992835,20.139202776622238,19.359764708978485
2016-03-20,14H 0M 0S,17.779233775503236,17.915070361992836,19.81245877662224,19.131786508978486
2016-03-20,16H 0M 0S,16.218833775503235,16.682354361992836,19.12588277662224,18.652743708978484
2016-03-20,20H 0M 0S,13.098033775503234,14.216922361992834,17.75273077662224,17.694658108978484
2016-03-21,0S,11.259433775503235,12.764428361992834,16.94374677662224,17.130207908978484
2016-03-21,4H 0M 0S,13.317833775503233,14.390564361992833,17.84944277662224,17.762136708978485
2016-03-21,8H 0M 0S,15.376233775503234,16.016700361992832,18.755138776622243,18.394065508978482
2016-03-21,10H 0M 0S,16.405433775503234,16.829768361992834,19.207986776622242,18.710029908978484
2016-03-21,12H 0M 0S,17.434633775503233,17.642836361992835,19.660834776622238,19.025994308978483
2016-03-21,14H 0M 0S,16.944833775503234,17.255894361992834,19.445322776622245,18.875625708978486
2016-03-21,16H 0M 0S,15.915633775503233,16.442826361992836,18.99247477662224,18.559661308978487
2016-03-21,20H 0M 0S,13.857233775503234,14.816690361992833,18.08677877662224,17.927732508978483
2016-03-22,0S,11.659433775503235,13.080428361992835,17.119746776622243,17.253007908978482
2016-03-22,4H 0M 0S,14.315433775503235,15.178668361992834,18.28838677662224,18.068399908978485
2016-03-22,8H 0M 0S,16.971433775503233,17.27690836199283,19.45702677662224,18.88379190897848
2016-03-22,10H 0M 0S,18.299433775503232,18.326028361992833,20.041346776622238,19.291487908978482
2016-03-22,12H 0M 0S,19.62743377550323,19.37514836199283,20.62566677662224,19.699183908978483
2016-03-22,14H 0M 0S,18.99543377550323,18.87586836199283,20.34758677662224,19.505159908978484
2016-03-22,16H 0M 0S,17.66743377550323,17.82674836199283,19.76326677662224,19.097463908978483
2016-03-22,20H 0M 0S,15.011433775503233,15.728508361992834,18.594626776622242,18.282071908978484
2016-03-23,0S,10.059433775503235,11.816428361992834,16.415746776622242,16.761807908978483
2016-03-23,4H 0M 0S,13.811033775503235,14.780192361992835,18.066450776622244,17.913549108978483
2016-03-23,8H 0M 0S,17.562633775503233,17.743956361992833,19.717154776622237,19.06529030897848
2016-03-23,10H 0M 0S,19.438433775503235,19.225838361992835,20.54250677662224,19.641160908978485
2016-03-23,12H 0M 0S,21.314233775503233,20.76290330326463,21.515013286680357,20.399135215175406
2016-03-23,14H 0M 0S,20.421533775503235,20.00410830326463,20.979393286680356,19.948321715175403
2016-03-23,16H 0M 0S,18.545733775503233,18.520605361992835,20.149718776622237,19.367102008978485
2016-03-23,20H 0M 0S,14.794133775503235,15.556841361992838,18.499014776622243,18.215360808978488
2016-03-24,0S,9.659433775503235,11.500428361992835,16.239746776622244,16.639007908978485
2016-03-24,4H 0M 0S,13.709833775503236,14.700244361992837,18.02192277662224,17.882480708978484
2016-03-24,8H 0M 0S,17.760233775503234,17.900060361992836,19.80409877662224,19.125953508978483
2016-03-24,10H 0M 0S,19.785433775503236,19.499968361992835,20.695186776622243,19.747689908978487
2016-03-24,12H 0M 0S,21.810633775503234,21.18484330326463,21.812853286680358,20.649817215175403
2016-03-24,14H 0M 0S,20.846833775503235,20.36561330326463,21.23457328668036,20.16309821517541
2016-03-24,16H 0M 0S,18.821633775503233,18.738566361992834,20.271114776622237,19.45180330897848
2016-03-24,20H 0M 0S,14.771233775503235,15.538750361992836,18.48893877662224,18.208330508978484
2016-03-25,0S,9.259433775503235,11.184428361992834,16.063746776622242,16.516207908978483
2016-03-25,4H 0M 0S,15.567433775503234,16.167748361992835,18.83926677662224,18.452763908978483
2016-03-25,8H 0M 0S,21.875433775503232,21.23992330326463,21.851733286680357,20.682541215175405
2016-03-25,10H 0M 0S,25.029433775503236,23.92082330326463,23.74413328668036,22.275311215175407
2016-03-25,12H 0M 0S,28.183433775503232,26.601723303264627,24.70884860218929,23.868081215175405
2016-03-25,14H 0M 0S,26.682433775503235,25.32587330326463,24.52872860218929,23.110076215175408
2016-03-25,16H 0M 0S,23.52843377550323,22.644973303264628,22.843533286680355,21.517306215175402
2016-03-25,20H 0M 0S,17.22043377550323,17.473618361992834,19.566586776622238,18.96023490897848
2016-03-26,0S,11.559433775503235,13.001428361992836,17.075746776622243,17.222307908978486
2016-03-26,4H 0M 0S,16.43983377550323,16.85694436199283,19.22312277662224,18.720590708978484
2016-03-26,8H 0M 0S,21.320233775503233,20.768003303264628,21.51861328668036,20.402165215175405
2016-03-26,10H 0M 0S,23.760433775503234,22.84217330326463,22.982733286680357,21.634466215175404
2016-03-26,12H 0M 0S,26.200633775503235,24.91634330326463,24.470912602189287,22.866767215175404
2016-03-26,14H 0M 0S,25.039333775503234,23.929238303264626,23.75007328668036,22.280310715175403
2016-03-26,16H 0M 0S,22.599133775503233,21.855068303264627,22.285953286680357,21.0480097151754
2016-03-26,20H 0M 0S,17.71873377550323,17.86727536199283,19.78583877662224,19.113213008978484
2016-03-27,0S,16.459433775503232,16.87242836199283,19.23174677662224,18.726607908978483
2016-03-27,4H 0M 0S,19.215033775503233,19.049352361992835,20.444210776622242,19.572577108978482
2016-03-27,8H 0M 0S,21.97063377550323,21.320843303264624,21.908853286680355,20.7306172151754
2016-03-27,10H 0M 0S,23.34843377550323,22.491973303264626,22.735533286680358,21.426406215175405
2016-03-27,12H 0M 0S,24.726233775503232,23.663103303264627,23.562213286680354,22.122195215175402
2016-03-27,14H 0M 0S,24.070533775503232,23.10575830326463,23.16879328668036,21.791066715175404
2016-03-27,16H 0M 0S,22.692733775503232,21.934628303264628,22.342113286680355,21.095277715175406
2016-03-27,20H 0M 0S,19.93713377550323,19.61981136199283,20.76193477662224,19.794261808978483
2016-03-28,0S,14.059433775503235,14.976428361992834,18.17574677662224,17.989807908978488
2016-03-28,4H 0M 0S,17.578633775503235,17.756596361992834,19.72419477662224,19.070202308978484
2016-03-28,8H 0M 0S,21.097833775503233,20.57896330326463,21.385173286680356,20.289853215175402
2016-03-28,10H 0M 0S,22.85743377550323,22.074623303264627,22.44093328668036,21.178451215175404
2016-03-28,12H 0M 0S,24.61703377550323,23.570283303264624,23.496693286680355,22.067049215175402
2016-03-28,14H 0M 0S,23.779633775503232,22.858493303264627,22.994253286680358,21.644162215175406
2016-03-28,16H 0M 0S,22.020033775503233,21.362833303264626,21.93849328668036,20.755564215175404
2016-03-28,20H 0M 0S,18.50083377550323,18.485134361992834,20.129962776622243,19.353317708978487
2016-03-29,0S,15.159433775503235,15.845428361992834,18.659746776622242,18.327507908978482
2016-03-29,4H 0M 0S,19.209833775503235,19.045244361992836,20.441922776622242,19.57098070897848
2016-03-29,8H 0M 0S,23.260233775503234,22.41700330326463,22.682613286680358,21.381865215175406
2016-03-29,10H 0M 0S,25.285433775503236,24.13842330326463,23.897733286680356,22.404591215175405
2016-03-29,12H 0M 0S,27.310633775503234,25.85984330326463,24.60411260218929,23.427317215175403
2016-03-29,14H 0M 0S,26.346833775503235,25.04061330326463,24.488456602189288,22.94059821517541
2016-03-29,16H 0M 0S,24.321633775503233,23.319193303264626,23.319453286680357,21.917872215175407
2016-03-29,20H 0M 0S,20.271233775503234,19.876353303264626,20.88921328668036,19.872420215175403
2016-03-30,0S,13.659433775503235,14.660428361992835,17.999746776622242,17.867007908978483
2016-03-30,4H 0M 0S,17.27823377550323,17.519280361992834,19.59201877662224,18.977979508978482
2016-03-30,8H 0M 0S,20.897033775503232,20.408283303264625,21.264693286680355,20.1884492151754
2016-03-30,10H 0M 0S,22.706433775503235,21.94627330326463,22.35033328668036,21.102196215175407
2016-03-30,12H 0M 0S,24.515833775503232,23.484263303264626,23.43597328668036,22.015943215175408
2016-03-30,14H 0M 0S,23.65473377550323,22.752328303264626,22.919313286680357,21.5810877151754
2016-03-30,16H 0M 0S,21.845333775503235,21.21433830326463,21.83367328668036,20.667340715175406
2016-03-30,20H 0M 0S,18.22653377550323,18.26843736199283,20.00927077662224,19.269107608978484
2016-03-31,0S,12.159433775503235,13.475428361992837,17.339746776622242,17.406507908978483
2016-03-31,4H 0M 0S,15.346633775503236,15.993316361992836,18.742114776622245,18.384978308978486
2016-03-31,8H 0M 0S,18.533833775503233,18.51120436199283,20.14448277662224,19.36344870897848
2016-03-31,10H 0M 0S,20.127433775503235,19.754123303264628,20.802933286680357,19.799801215175403
2016-03-31,12H 0M 0S,21.721033775503233,21.108683303264627,21.75909328668036,20.604569215175403
2016-03-31,14H 0M 0S,20.962633775503235,20.46404330326463,21.304053286680357,20.221577215175405
2016-03-31,16H 0M 0S,19.369033775503233,19.171012361992833,20.51197077662224,19.619855108978484
2016-03-31,20H 0M 0S,16.181833775503232,16.653124361992834,19.10960277662224,18.641384708978485
2016-04-01,0S,9.659433775503235,11.500428361992835,16.239746776622244,16.639007908978485
2016-04-01,4H 0M 0S,12.215833775503235,13.519984361992833,17.36456277662224,17.423822708978484
2016-04-01,8H 0M 0S,14.772233775503237,15.539540361992838,18.48937877662224,18.208637508978484
2016-04-01,10H 0M 0S,16.050433775503237,16.549318361992835,19.051786776622244,18.601044908978487
2016-04-01,12H 0M 0S,17.328633775503235,17.559096361992836,19.614194776622245,18.993452308978483
2016-04-01,14H 0M 0S,16.720333775503235,17.078539361992835,19.34654277662224,18.806704208978484
2016-04-01,16H 0M 0S,15.442133775503235,16.068761361992834,18.784134776622242,18.414296808978484
2016-04-01,20H 0M 0S,12.885733775503235,14.049205361992836,17.659318776622243,17.62948200897849
2016-04-02,0S,8.359433775503234,10.473428361992834,15.667746776622241,16.239907908978484
2016-04-02,4H 0M 0S,12.376633775503235,13.647016361992835,17.435314776622242,17.473188308978486
2016-04-02,8H 0M 0S,16.393833775503232,16.82060436199283,19.20288277662224,18.706468708978484
2016-04-02,10H 0M 0S,18.402433775503233,18.407398361992833,20.08666677662224,19.323108908978483
2016-04-02,12H 0M 0S,20.41103377550323,19.995183303264625,20.97309328668036,19.943019215175404
2016-04-02,14H 0M 0S,19.455133775503235,19.239031361992836,20.54985477662224,19.646287808978485
2016-04-02,16H 0M 0S,17.446533775503234,17.652237361992835,19.66607077662224,19.029647608978483
2016-04-02,20H 0M 0S,13.429333775503233,14.478649361992833,17.89850277662224,17.796367208978484
2016-04-03,0S,10.159433775503235,11.895428361992835,16.459746776622243,16.792507908978482
2016-04-03,4H 0M 0S,13.346633775503236,14.413316361992834,17.862114776622242,17.770978308978485
2016-04-03,8H 0M 0S,16.533833775503233,16.931204361992833,19.26448277662224,18.749448708978484
2016-04-03,10H 0M 0S,18.127433775503235,18.190148361992833,19.96566677662224,19.238683908978484
2016-04-03,12H 0M 0S,19.721033775503233,19.449092361992832,20.666850776622237,19.727919108978483
2016-04-03,14H 0M 0S,18.962633775503235,18.849956361992835,20.33315477662224,19.495090308978483
2016-04-03,16H 0M 0S,17.369033775503233,17.591012361992835,19.631970776622243,19.005855108978484
2016-04-03,20H 0M 0S,14.181833775503234,15.073124361992836,18.22960277662224,18.027384708978484
2016-04-04,0S,13.159433775503235,14.265428361992834,17.77974677662224,17.71350790897848
2016-04-04,4H 0M 0S,14.952233775503235,15.681740361992835,18.568578776622243,18.263897508978484
2016-04-04,8H 0M 0S,16.745033775503234,17.098052361992835,19.357410776622242,18.814287108978483
2016-04-04,10H 0M 0S,17.641433775503234,17.806208361992834,19.751826776622238,19.08948190897848
2016-04-04,12H 0M 0S,18.537833775503234,18.514364361992833,20.14624277662224,19.364676708978486
2016-04-04,14H 0M 0S,18.111233775503234,18.177350361992833,19.958538776622238,19.233710508978483
2016-04-04,16H 0M 0S,17.214833775503234,17.469194361992834,19.56412277662224,18.958515708978485
2016-04-04,20H 0M 0S,15.422033775503236,16.052882361992836,18.775290776622242,18.408126108978486
2016-04-05,0S,12.359433775503234,13.633428361992834,17.42774677662224,17.467907908978482
2016-04-05,4H 0M 0S,13.654233775503235,14.656320361992835,17.997458776622242,17.865411508978482
2016-04-05,8H 0M 0S,14.949033775503235,15.679212361992835,18.56717077662224,18.262915108978486
2016-04-05,10H 0M 0S,15.596433775503234,16.190658361992835,18.85202677662224,18.461666908978483
2016-04-05,12H 0M 0S,16.243833775503234,16.702104361992834,19.136882776622244,18.660418708978483
2016-04-05,14H 0M 0S,15.935733775503234,16.458705361992834,19.00131877662224,18.565832008978486
2016-04-05,16H 0M 0S,15.288333775503235,15.947259361992835,18.71646277662224,18.367080208978482
2016-04-05,20H 0M 0S,13.993533775503234,14.924367361992836,18.14675077662224,17.969576608978482
2016-04-06,0S,12.659433775503235,13.870428361992834,17.55974677662224,17.56000790897848
2016-04-06,4H 0M 0S,16.012633775503236,16.519456361992834,19.035154776622242,18.589440308978485
2016-04-06,8H 0M 0S,19.365833775503233,19.16848436199283,20.51056277662224,19.618872708978483
2016-04-06,10H 0M 0S,21.042433775503234,20.53187330326463,21.35193328668036,20.26187621517541
2016-04-06,12H 0M 0S,22.719033775503235,21.95698330326463,22.35789328668036,21.108559215175404
2016-04-06,14H 0M 0S,21.921133775503232,21.278768303264627,21.879153286680356,20.705619715175402
2016-04-06,16H 0M 0S,20.244533775503232,19.853658303264627,20.87319328668036,19.858936715175403
2016-04-06,20H 0M 0S,16.891333775503234,17.213629361992837,19.421782776622244,18.859201208978487
2016-04-07,0S,11.459433775503234,12.922428361992836,17.031746776622242,17.191607908978483
2016-04-07,4H 0M 0S,14.746233775503235,15.519000361992834,18.47793877662224,18.200655508978482
2016-04-07,8H 0M 0S,18.033033775503235,18.115572361992836,19.924130776622242,19.20970310897848
2016-04-07,10H 0M 0S,19.676433775503234,19.413858361992833,20.64722677662224,19.714226908978482
2016-04-07,12H 0M 0S,21.319833775503234,20.76766330326463,21.518373286680358,20.401963215175407
2016-04-07,14H 0M 0S,20.537733775503234,20.102878303264628,21.04911328668036,20.007002715175407
2016-04-07,16H 0M 0S,18.894333775503235,18.795999361992834,20.30310277662224,19.474122208978486
2016-04-07,20H 0M 0S,15.607533775503233,16.199427361992836,18.856910776622243,18.465074608978483
2016-04-08,0S,9.559433775503235,11.421428361992835,16.195746776622244,16.608307908978485
2016-04-08,4H 0M 0S,12.514233775503234,13.755720361992836,17.495858776622242,17.515431508978484
2016-04-08,8H 0M 0S,15.469033775503235,16.090012361992834,18.79597077662224,18.422555108978486
2016-04-08,10H 0M 0S,16.946433775503234,17.257158361992836,19.44602677662224,18.876116908978485
2016-04-08,12H 0M 0S,18.423833775503233,18.424304361992835,20.096082776622243,19.329678708978484
2016-04-08,14H 0M 0S,17.720733775503234,17.868855361992836,19.78671877662224,19.113827008978483
2016-04-08,16H 0M 0S,16.24333377550323,16.701709361992833,19.136662776622238,18.660265208978483
2016-04-08,20H 0M 0S,13.288533775503234,14.367417361992835,17.83655077662224,17.75314160897848
2016-04-09,0S,9.759433775503235,11.579428361992836,16.28374677662224,16.66970790897848
2016-04-09,4H 0M 0S,15.071433775503236,15.775908361992837,18.62102677662224,18.300491908978483
2016-04-09,8H 0M 0S,20.383433775503235,19.97172330326463,20.956533286680358,19.9290812151754
2016-04-09,10H 0M 0S,23.039433775503234,22.22932330326463,22.55013328668036,21.270361215175406
2016-04-09,12H 0M 0S,25.695433775503233,24.486923303264625,24.41028860218929,22.611641215175403
2016-04-09,14H 0M 0S,24.431433775503233,23.412523303264628,23.385333286680357,21.973321215175407
2016-04-09,16H 0M 0S,21.77543377550323,21.154923303264624,21.791733286680355,20.632041215175402
2016-04-09,20H 0M 0S,16.463433775503233,16.875588361992833,19.233506776622242,18.727835908978484
2016-04-10,0S,11.459433775503234,12.922428361992836,17.031746776622242,17.191607908978483
2016-04-10,4H 0M 0S,14.812633775503235,15.571456361992837,18.507154776622244,18.221040308978484
2016-04-10,8H 0M 0S,18.165833775503234,18.220484361992835,19.982562776622242,19.250472708978485
2016-04-10,10H 0M 0S,19.842433775503235,19.544998361992835,20.720266776622243,19.765188908978484
2016-04-10,12H 0M 0S,21.51903377550323,20.936983303264626,21.637893286680356,20.502559215175403
2016-04-10,14H 0M 0S,20.721133775503233,20.258768303264628,21.159153286680358,20.0996197151754
2016-04-10,16H 0M 0S,19.044533775503233,18.914657361992834,20.36919077662224,19.520233608978483
2016-04-10,20H 0M 0S,15.691333775503233,16.265629361992836,18.893782776622242,18.490801208978485
2016-04-11,0S,13.359433775503234,14.423428361992835,17.86774677662224,17.774907908978484
